atlas,source,x,y,w,h,head_x,head_y,head_w,head_h,alpha_pixels,head_pixels,changed_pixels,matched,eyes,raw_eye_holes,attack,semantic,donor,mirror,angle,head_extent,scale,preserved_effect_pixels
Knight.png,v2_visible_yellow_head_green_eye_scan,2838,1843,85,116,2847,1881,40,39,21913,1240,5212,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1708,0
Knight.png,v2_visible_yellow_head_green_eye_scan,551,1884,151,76,566,1896,41,40,10990,1298,7784,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1387,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3011,1866,80,124,3022,1907,41,40,22742,1300,5715,True,1,1,False,airborne_tilt,move_05,True,29.33,40.5,0.243,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1703,1905,182,87,1735,1919,54,53,21636,2244,10994,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,53.5,0.1742,122
Knight.png,v2_visible_yellow_head_green_eye_scan,3097,1886,80,115,3106,1924,40,39,21411,1240,5098,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1708,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3270,1904,64,126,3278,1942,41,40,24596,1297,5239,True,2,2,False,front_idle_or_focus,move_00,False,12.05,40.5,0.2343,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3186,1900,78,121,3193,1945,41,40,23054,1300,4955,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1749,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3337,1910,67,122,3348,1948,41,40,24377,1284,4920,True,1,1,False,run,move_04,True,22.24,40.5,0.1312,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3410,1922,68,123,3418,1959,41,40,22935,1290,4965,True,1,1,False,airborne_tilt,move_05,True,25.57,40.5,0.1937,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2727,1959,120,84,2768,1994,41,40,21918,1288,4963,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.174,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3481,1967,61,129,3492,2005,41,40,13822,1300,5096,True,1,1,False,side_idle,move_01,True,3.31,40.5,0.1747,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2850,1976,88,113,2866,2007,41,40,21813,1300,5463,True,2,2,False,airborne_tilt,move_05,True,27.96,40.5,0.2429,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2944,1996,78,117,2960,2023,45,43,23086,1527,5752,True,1,1,False,side_idle,move_01,True,1.94,44.0,0.2322,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3029,2001,78,124,3037,2047,41,40,22322,1288,5176,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.174,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1991,2052,142,87,2050,2050,64,62,26627,2692,8715,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,63.0,0.1274,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3114,2027,83,115,3123,2065,40,39,22524,1240,5144,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1708,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3206,2033,60,128,3214,2072,40,39,24434,1230,5044,True,1,1,False,side_idle,move_01,True,6.19,39.5,0.1833,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3272,2036,64,126,3280,2074,41,40,26323,1297,5256,True,2,2,False,front_idle_or_focus,move_00,False,11.8,40.5,0.2344,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2633,2046,85,118,2656,2078,40,38,18884,1200,5452,True,1,1,False,airborne_tilt,move_05,False,-28.46,39.0,0.2056,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2161,2045,145,112,2170,2082,40,39,24839,1236,8409,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1705,675
Knight.png,v2_visible_yellow_head_green_eye_scan,3339,2048,74,116,3350,2087,41,39,22843,1112,5101,True,2,2,False,airborne_tilt,move_05,True,33.56,40.0,0.2008,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2351,2047,101,117,2358,2089,41,40,19134,1300,5289,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1749,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2728,2092,129,80,2774,2112,43,42,20467,1299,5639,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1749,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3413,2099,132,68,3464,2116,41,40,17882,1164,5166,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1631,0
Knight.png,v2_visible_yellow_head_green_eye_scan,981,2136,133,62,1013,2147,43,42,16107,1434,5040,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,42.5,0.1389,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1269,2149,152,82,1328,2148,71,69,29364,3052,9074,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,70.0,0.1461,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2863,2119,126,79,2906,2148,41,40,20723,1282,5022,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1736,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1120,2139,128,62,1169,2150,41,40,14419,1291,4984,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1379,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2992,2125,84,119,3000,2165,40,39,23282,1233,5195,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1703,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3239,2174,83,37,3268,2173,37,36,26960,990,2164,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,36.5,0.0786,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3329,2176,85,36,3360,2176,33,32,24620,824,2068,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,32.5,0.074,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2007,2164,152,81,2022,2181,41,40,26624,1298,8131,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1593,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2359,2171,133,82,2413,2185,46,45,16809,1497,6317,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,45.5,0.1673,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3167,2164,69,122,3177,2190,41,40,26549,1300,5387,True,2,2,False,front_idle_or_focus,move_00,False,15.95,40.5,0.2348,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2205,2170,117,82,2213,2191,45,43,24577,1499,6321,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,44.0,0.1878,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2635,2179,112,99,2670,2209,45,44,20450,1435,5787,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,44.5,0.1837,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3417,2201,128,62,3466,2213,41,39,22165,1110,5151,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.1383,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2753,2201,129,83,2799,2221,43,42,22084,1299,5756,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1749,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3239,2224,128,60,3285,2234,42,41,24392,1352,5010,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.5,0.1354,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1380,2249,129,71,1425,2258,43,42,26120,1429,5205,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1336,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1512,2250,127,67,1555,2265,42,40,26381,1332,5104,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1528,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1643,2253,129,67,1691,2269,41,39,22270,1129,5190,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.1547,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1772,2250,131,67,1822,2269,41,39,21690,1122,5136,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.172,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1906,2251,123,71,1953,2270,41,39,26701,1254,5066,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.1718,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2882,2244,129,79,2931,2270,43,41,23217,1388,5712,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.0,0.1809,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2035,2252,123,71,2082,2271,41,39,21932,1254,5030,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.1718,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3504,2267,127,58,3554,2277,41,40,17461,1145,4984,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1335,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3370,2266,128,62,3419,2278,41,39,24422,1261,5071,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.1381,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3014,2269,126,80,3061,2285,43,42,24984,1431,5346,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1632,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2466,2261,114,111,2513,2295,40,39,17434,1103,5871,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1613,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3146,2290,119,69,3186,2309,41,40,25071,1291,5031,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1742,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2586,2299,122,81,2623,2324,41,39,19785,1101,5093,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.1716,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2714,2288,99,111,2725,2326,40,39,19628,1231,5773,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1702,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3406,2331,127,62,3455,2342,41,40,28379,1286,4964,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1378,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3272,2331,128,62,3321,2343,41,39,27967,1261,5057,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.1381,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2820,2329,126,77,2866,2352,43,41,21789,1388,5572,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.0,0.1809,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3536,2339,113,72,3582,2355,39,38,18789,1146,4775,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,38.5,0.1537,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2955,2353,118,78,3001,2370,44,42,23772,1374,5525,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,43.0,0.1675,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1858,2365,72,109,1868,2395,41,39,14749,1255,4703,True,1,1,False,airborne_tilt,move_05,True,29.31,40.0,0.1997,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3076,2365,68,125,3087,2403,41,40,23612,1284,4976,True,1,1,False,run,move_04,True,22.29,40.5,0.1346,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2405,2375,95,118,2438,2407,40,38,15742,1200,6052,True,1,1,False,airborne_tilt,move_05,False,-29.98,39.0,0.2335,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2520,2386,97,114,2552,2413,40,39,21217,1240,5894,True,1,1,False,side_idle,move_01,False,-1.94,39.5,0.2365,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3212,2396,62,128,3221,2433,41,40,27141,1288,5128,True,1,1,False,side_idle,move_01,True,5.83,40.5,0.1864,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3277,2396,62,128,3286,2433,41,40,29339,1288,5058,True,1,1,False,walk,move_02,True,7.73,40.5,0.152,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3342,2396,62,128,3351,2433,41,40,30701,1288,5148,True,1,1,False,walk,move_02,True,8.72,40.5,0.152,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2625,2405,97,120,2641,2434,44,43,22484,1496,6823,True,2,2,False,airborne_tilt,move_05,True,31.72,43.5,0.2606,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3147,2396,62,128,3156,2434,41,39,25535,1259,5128,True,1,1,False,walk,move_02,True,8.21,40.0,0.1531,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3410,2402,62,122,3416,2437,41,40,29171,1300,4876,True,1,1,False,airborne_tilt,move_05,True,25.2,40.5,0.1791,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3475,2414,72,113,3491,2442,39,38,27641,1159,4771,True,1,1,False,walk,move_03,True,15.21,38.5,0.1634,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2830,2427,80,126,2846,2463,43,42,22060,1283,6022,True,1,1,False,side_idle,move_01,True,1.76,42.5,0.2403,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2725,2414,98,99,2774,2464,36,35,20240,906,4392,True,1,1,True,up_attack,attack_03,False,0.0,35.5,0.1165,108
Knight.png,v2_visible_yellow_head_green_eye_scan,3620,2436,61,131,3627,2474,41,40,18411,1300,5006,True,1,1,False,walk,move_02,True,9.82,40.5,0.1535,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2917,2437,73,124,2924,2477,43,41,22077,1289,5729,True,1,1,False,side_idle,move_01,True,0.47,42.0,0.2408,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3076,2490,71,128,3086,2529,40,39,23459,1230,5085,True,1,1,False,run,move_04,True,23.24,39.5,0.1531,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2383,2499,101,118,2401,2532,46,45,18136,1634,6631,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,45.5,0.196,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3220,2530,128,60,3267,2539,41,40,31092,1291,4966,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1294,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3352,2530,126,60,3398,2539,41,40,28455,1291,4841,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1294,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3481,2550,127,56,3527,2558,43,42,26624,1422,4849,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1291,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2607,2533,129,91,2657,2562,47,46,25060,1706,6329,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,46.5,0.2004,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3147,2527,66,125,3158,2565,40,39,26667,1240,4988,True,1,1,False,walk,move_02,True,12.61,39.5,0.1592,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2742,2559,100,107,2769,2578,42,41,24471,1358,6238,True,1,1,False,side_idle,move_01,True,5.1,41.5,0.2472,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3611,2570,128,63,3658,2581,41,40,13492,1165,5004,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1377,0
Knight.png,v2_visible_yellow_head_green_eye_scan,113,2505,231,230,209,2601,39,38,28907,1011,28903,True,1,1,False,airborne_tilt,move_05,False,-31.42,38.5,0.2297,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3219,2594,128,61,3270,2604,41,40,27995,1286,5094,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1335,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3353,2615,127,56,3399,2623,43,41,25104,1379,4806,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,42.0,0.1251,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3487,2636,129,61,3535,2646,41,40,19916,1291,5084,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1337,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1424,2611,145,112,1433,2648,40,39,19492,1236,8955,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1705,807
Knight.png,v2_visible_yellow_head_green_eye_scan,1643,2613,147,110,1661,2653,48,46,13878,1747,6475,True,1,1,True,horizontal_attack,attack_01,False,0.0,47.0,0.1538,135
Knight.png,v2_visible_yellow_head_green_eye_scan,1800,2616,147,114,1810,2654,41,40,12796,1299,7693,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1748,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2283,2624,119,109,2328,2655,42,40,20344,1089,5970,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1708,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1977,2619,145,109,1986,2656,40,39,17099,1236,7622,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1705,60
Knight.png,v2_visible_yellow_head_green_eye_scan,3011,2621,83,123,3020,2659,41,39,21658,1259,5470,True,1,1,False,airborne_tilt,move_05,True,28.72,40.0,0.2391,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3165,2655,127,64,3211,2666,45,43,29752,1527,5020,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,44.0,0.1421,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2617,2652,95,123,2649,2683,42,40,23769,1078,6078,True,2,2,False,front_idle_or_focus,move_00,False,-10.86,41.0,0.2262,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2718,2672,99,107,2745,2691,42,41,25701,1358,6245,True,1,1,False,side_idle,move_01,True,4.58,41.5,0.2473,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3097,2658,62,124,3108,2693,40,39,24686,1240,4937,True,1,1,False,side_idle,move_01,True,6.89,39.5,0.1706,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3165,2722,127,60,3212,2731,41,40,27503,1300,5043,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1293,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3295,2681,131,146,3374,2736,41,40,26145,1288,8390,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.174,1772
Knight.png,v2_visible_yellow_head_green_eye_scan,3429,2697,60,129,3438,2736,41,40,27111,1288,5116,True,1,1,False,walk,move_02,True,8.6,40.5,0.1433,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1163,2729,126,62,1212,2742,41,40,19415,1146,5317,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1461,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1422,2729,128,75,1472,2744,42,40,19935,1287,5197,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1559,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1295,2729,124,72,1340,2747,42,41,22628,1358,5448,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,41.5,0.1692,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2201,2740,125,99,2246,2747,45,44,21406,1566,5692,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,44.5,0.1293,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1561,2729,123,84,1569,2752,45,44,22427,1551,6452,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,44.5,0.191,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3496,2716,61,131,3502,2754,42,40,20601,1332,5292,True,1,1,False,side_idle,move_01,True,5.29,41.0,0.1926,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1906,2734,135,94,1918,2771,40,39,17605,1228,6409,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.17,9
Knight.png,v2_visible_yellow_head_green_eye_scan,2332,2741,114,104,2379,2772,40,39,24068,1103,5964,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1614,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2452,2753,102,107,2480,2772,42,40,23898,1332,6260,True,1,1,False,side_idle,move_01,True,4.17,41.0,0.2449,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2909,2756,127,73,2956,2777,42,40,21410,1321,5369,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1763,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3045,2788,126,74,3090,2803,41,40,23682,1124,5183,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.155,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2560,2778,127,89,2602,2814,42,41,23808,1354,5628,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,41.5,0.1785,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2690,2793,126,79,2736,2815,41,40,24623,1288,5303,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.174,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3177,2805,127,59,3227,2816,41,40,27184,1159,5045,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1377,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2825,2832,128,69,2874,2843,41,40,22643,1291,5626,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1377,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3310,2830,126,64,3355,2843,41,39,26604,1255,5049,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.142,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3439,2850,112,70,3482,2863,39,38,25058,1044,4579,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,38.5,0.1449,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1621,2827,145,123,1629,2872,41,40,14667,1300,6153,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,40.5,0.1749,844
Knight.png,v2_visible_yellow_head_green_eye_scan,2079,2850,127,83,2133,2872,39,38,16717,998,5449,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,38.5,0.1653,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2210,2851,120,102,2248,2882,46,45,21261,1633,5964,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,45.5,0.196,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3554,2874,116,62,3596,2885,42,41,18247,1355,4965,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.5,0.1395,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2330,2856,102,109,2358,2890,44,43,22074,1326,5601,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,43.5,0.1766,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2438,2871,102,107,2466,2890,42,41,23722,1358,6179,True,1,1,False,side_idle,move_01,True,5.23,41.5,0.2472,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3091,2867,128,79,3140,2893,42,41,25659,1355,5622,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,41.5,0.1786,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2956,2882,132,62,3004,2895,41,40,23051,1289,5180,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.146,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2653,2875,86,115,2677,2904,47,46,24811,1706,6658,True,1,1,False,side_idle,move_01,False,-4.47,46.5,0.2772,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3225,2897,128,64,3272,2912,42,40,25359,1332,5195,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1528,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2546,2873,98,113,2552,2916,40,39,23285,1239,5937,True,1,1,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1707,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3356,2923,121,65,3401,2935,40,39,24771,1089,4916,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1402,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2752,2917,85,105,2778,2940,36,35,21448,966,6284,True,1,1,False,side_idle,move_01,True,3.36,35.5,0.2117,0
Knight.png,v2_visible_yellow_head_green_eye_scan,643,2933,132,71,692,2946,43,42,18792,1434,5353,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,42.5,0.1507,0
Knight.png,v2_visible_yellow_head_green_eye_scan,775,2939,135,68,826,2946,40,38,17663,1133,4896,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.0,0.1178,25
Knight.png,v2_visible_yellow_head_green_eye_scan,927,2948,159,91,988,2950,73,70,30085,3568,9557,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,71.5,0.1621,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3480,2939,128,65,3527,2952,41,40,26455,1163,5084,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1461,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2847,2950,128,69,2896,2961,41,40,22295,1291,5591,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1377,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1890,2956,123,67,1933,2962,45,43,19036,1522,4927,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,44.0,0.1211,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1623,2956,129,56,1671,2966,38,37,21774,1118,4606,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,37.5,0.1275,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1755,2957,132,62,1806,2970,41,39,21635,1279,4939,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.0,0.145,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3611,2962,109,68,3666,2971,31,30,14002,668,4484,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,30.5,0.1098,40
Knight.png,v2_visible_yellow_head_green_eye_scan,2978,2965,132,65,3025,2978,42,40,25301,1321,5249,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,41.0,0.1442,0
Knight.png,v2_visible_yellow_head_green_eye_scan,1106,2946,144,112,1114,2983,40,39,20865,1237,8638,True,2,2,False,dash_or_horizontal_air,move_04,True,90.0,39.5,0.1706,624
Knight.png,v2_visible_yellow_head_green_eye_scan,2023,2956,128,89,2067,2992,41,40,20309,1276,5135,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1732,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3116,2967,111,86,3155,2998,48,47,26960,1788,6290,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,47.5,0.2051,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2154,2966,125,88,2195,3003,41,40,18970,1295,5540,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,40.5,0.1745,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2285,2978,120,96,2325,3003,46,45,19391,1449,5843,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,45.5,0.195,0
Knight.png,v2_visible_yellow_head_green_eye_scan,3233,2991,126,62,3279,3003,40,39,22163,1064,5109,True,2,2,False,dash_or_horizontal_air,move_04,False,-90.0,39.5,0.1403,0
Knight.png,v2_visible_yellow_head_green_eye_scan,797,3017,85,34,822,3015,34,33,12969,824,2010,True,1,1,False,dash_or_horizontal_air,move_04,False,-90.0,33.5,0.068,0
Knight.png,v2_visible_yellow_head_green_eye_scan,2517,2992,81,126,2537,3030,41,40,22233,1282,5178,True,2,2,False,airborne_tilt,move_05,True,31.41,40.5,0.1936,0
